Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),average_values,discount_column_with null to average _values ,OriginalPrice (in Rs),discount_offer_In_price,Discount in percentage,SizeOption,Ratings,Reviews,Discount_category,,,,
9965747,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,2399,1319.45,55%,"XS, S, M, L, XL, XXL",4.3,310,High_Discount,,,,
9965759,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,809,793.18,809,1799,989.45,55%,"XS, S, M, L, XL, XXL",4.1,580,Low_Discount,,,,
9965765,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,2799,1539.45,55%,"XS, S, M, L, XL, XXL",4.4,366,Low_Discount,,,,
9965771,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,1899,1139.4,60%,"XS, S, M, L, XL, XXL",4.4,353,High_Discount,,,,
9965779,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Women,1099,793.18,1099,2199,1099.5,50%,"XS, S, M, L, XL, XXL",4.5,641,High_Discount,,,,
9965795,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,2799,1539.45,55%,"XS, S, M, L, XL, XXL",4.4,279,High_Discount,,,,
9965797,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,524,793.18,524,1499,974.35,65%,"S, M, L, XL, XXL",3.7,363,High_Discount,,,,
9965811,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,,793.18,793.18,1699,,0%,"S, M, L, XL, XXL",3.7,805,High_Discount,,,,
9965827,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,594,793.18,594,1699,1104.35,65%,"S, M, L, XL, XXL",3.9,434,High_Discount,,,,
9965829,HRX by Hrithik Roshan,Sports Wear,sweatshirts,Men,594,793.18,594,1699,1104.35,65%,"S, M, L, XL, XXL",3.9,797,High_Discount,,,,
9965831,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,1899,1234.35,65%,"XS, S, M, L, XL, XXL",4.2,302,High_Discount,,,,
9965833,HRX by Hrithik Roshan,Western,jackets,Women,,470,470,2399,1439.4,60%,"XS, S, M, L, XL, XXL",4.3,418,High_Discount,,,,
9966831,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,629,530.36,629,1499,869.42,58%,"S, M, L, XL, XXL",4.3,440,High_Discount,,,,
9966833,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,629,530.36,629,1499,869.42,58%,"S, M, L, XL, XXL",4.1,477,High_Discount,,,,
9966835,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,629,530.36,629,1499,869.42,58%,"S, M, L, XL, XXL",4.2,414,Low_Discount,,,,
9966837,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,629,530.36,629,1499,869.42,58%,"S, M, L, XL, XXL",4.2,781,Low_Discount,,,,
9966839,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,629,530.36,629,1499,869.42,58%,"S, M, L, XL, XXL",4.3,323,High_Discount,,,,
9966849,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,674,530.36,674,1499,824.45,55%,"S, M, L, XL, XXL",4.3,431,Low_Discount,,,,
9966851,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,674,530.36,674,1499,824.45,55%,"S, M, L, XL, XXL",4.2,613,Low_Discount,,,,
9967223,Vishudh,Indian Wear,tunics,Women,499,1059.22,499,1349,849.87,63%,"S, M, L, XL, XXL",4.1,256,Low_Discount,,,,
9967421,Bene Kleed,Topwear,shirts,Men,694,709.5,694,2199,1505,68%,"38, 39, 40, 42, 44",4.3,249,High_Discount,,,,
9968719,Mast & Harbour,Western,sweatshirts,Women,,470,470,1599,879.45,55%,"S, M, L, XL",4.1,604,Low_Discount,,,,
9968721,Mast & Harbour,Western,sweatshirts,Women,,470,470,1499,974.35,65%,"S, M, L, XL",4.4,244,High_Discount,,,,
9968723,Mast & Harbour,Western,sweatshirts,Women,,470,470,1599,719.55,45%,"S, M, L, XL",4.2,339,Low_Discount,,,,
9969795,Kook N Keech,Bottom Wear,track-pants,Men,799,920.93,799,1999,1199.4,60%,"S, M, L, XL, XXL",3.8,320,High_Discount,,,,
9969797,Kook N Keech,Bottom Wear,track-pants,Men,919,920.93,919,2299,1379.4,60%,"S, M, L, XL, XXL",3.8,297,Low_Discount,,,,
9970267,YASH GALLERY,Indian Wear,kurtas,Women,689,1059.22,689,2999,2309.23,77%,"XS, S, M, L, XL, XXL, 3XL, 4XL, 5XL",4.1,437,Low_Discount,,,,
9971485,Vishudh,Indian Wear,kurtas,Women,379,1059.22,379,1149,769.83,67%,"S, M, L, XL, XXL",4.1,784,High_Discount,,,,
9971493,Vishudh,Western,dresses,Women,,470,470,2349,1526.85,65%,"S, M, L, XL, XXL",4.4,990,Low_Discount,,,,
9971501,Vishudh,Indian Wear,kurta-sets,Women,1039,1059.22,1039,2599,1559.4,60%,"S, M, L, XL, XXL",3.8,578,High_Discount,,,,
9972143,Mast & Harbour,Western,dresses,Women,,470,470,1899,854.55,45%,"XS, S, M, L, XL",4.1,351,High_Discount,,,,
9972369,Mast & Harbour,Western,tops,Women,,470,470,1099,109.9,10%,"XS, S, M, L, XL",4.2,377,Low_Discount,,,,
9972911,Roadster,Topwear,tshirts,Men,419,709.5,419,699,279.6,40%,"S, M, L, XL, XXL, 3XL",4.1,342,High_Discount,,,,
9973045,Sztori,Plus Size,tshirts,Men,714,709.77,714,1299,584.55,45%,"XXL, 3XL, 4XL, 5XL, 6XL",4.3,258,High_Discount,,,,
9973253,Roadster,Topwear,tshirts,Men,629,709.5,629,1399,769.45,55%,"S, M, L, XL",4.2,355,Low_Discount,,,,
9973413,Sztori,Plus Size,tshirts,Men,,709.77,709.77,1699,,0%,"XXL, 3XL, 4XL, 5XL, 6XL",4.2,292,Low_Discount,,,,
9973499,Sztori,Plus Size,tshirts,Men,1019,709.77,1019,1699,679.6,40%,"XXL, 3XL, 4XL, 5XL, 6XL",4.2,269,High_Discount,,,,
9973515,Roadster,Topwear,tshirts,Men,719,709.5,719,1599,879.45,55%,"XS, S, M, L, XL",4.1,268,Low_Discount,,,,
9973621,Roadster,Topwear,tshirts,Men,359,709.5,359,799,439.45,55%,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.8,409,Low_Discount,,,,
9973771,House of Pataudi,Indian Wear,kurtas,Women,1189,1059.22,1189,1699,509.7,30%,"XS, S, M, L, XL, XXL",4.1,410,High_Discount,,,,
9973801,Roadster,Topwear,tshirts,Men,699,709.5,699,1399,699.5,50%,"XS, S, M, L, XL, XXL",4.2,436,High_Discount,,,,
9973925,House of Pataudi,Indian Wear,kurtas,Men,799,1059.22,799,999,199.8,20%,"S, M, L, XL, XXL",4.4,438,High_Discount,,,,
9973933,House of Pataudi,Indian Wear,kurtas,Men,499,1059.22,499,999,499.5,50%,"S, M, L, XL, XXL",4.6,386,Low_Discount,,,,
9973935,House of Pataudi,Indian Wear,kurtas,Men,799,1059.22,799,999,199.8,20%,"S, M, L, XL, XXL",4.4,444,High_Discount,,,,
9973939,House of Pataudi,Indian Wear,kurtas,Men,499,1059.22,499,999,499.5,50%,"S, M, L, XL, XXL",4.5,486,Low_Discount,,,,
9973943,House of Pataudi,Indian Wear,kurtas,Men,1299,1059.22,1299,1999,699.65,35%,"S, M, L, XL, XXL",4.5,447,Low_Discount,,,,
9973947,House of Pataudi,Indian Wear,kurtas,Men,1249,1059.22,1249,2499,1249.5,50%,"S, M, L, XL, XXL",4.5,475,Low_Discount,,,,
9980055,Rigo,Topwear,tshirts,Men,449,709.5,449,999,549.45,55%,"S, M, L, XL",3.8,684,Low_Discount,,,,
9980087,Rigo,Topwear,tshirts,Men,479,709.5,479,999,519.48,52%,"S, M, L, XL",3.9,461,Low_Discount,,,,
9980091,Rigo,Topwear,tshirts,Men,499,709.5,499,999,499.5,50%,"S, M, L, XL",3.7,257,High_Discount,,,,
9980175,Puma,Inner Wear &  Sleep Wear,socks,Men,,530.36,530.36,499,,0%,Onesize,4.5,368,High_Discount,,,,
9980185,Puma,Inner Wear &  Sleep Wear,socks,Men,,530.36,530.36,199,,0%,Onesize,4.5,305,Low_Discount,,,,
9980209,Puma,Inner Wear &  Sleep Wear,socks,Men,314,530.36,314,449,134.7,30%,Onesize,4.3,373,Low_Discount,,,,
9980457,MBE,Western,dresses,Women,,470,470,2799,1959.3,70%,"M, L, XL, XXL",3.7,247,Low_Discount,,,,
9980469,MBE,Indian Wear,kurtas,Women,895,1059.22,895,2799,1903.32,68%,"M, L, XL, XXL",4.2,312,Low_Discount,,,,
9980473,MBE,Indian Wear,dresses,Women,895,1059.22,895,2799,1903.32,68%,"M, L, XL, XXL",4.2,312,High_Discount,,,,
9980475,MBE,Indian Wear,kurtas,Women,890,1059.22,890,2699,1808.33,67%,"M, L, XL, XXL",3.5,278,Low_Discount,,,,
9980483,MBE,Indian Wear,kurtas,Women,867,1059.22,867,2799,1931.31,69%,"M, L, XL, XXL",4.1,368,Low_Discount,,,,
9981425,Vishudh,Indian Wear,dresses,Women,839,1059.22,839,2399,1559.35,65%,"S, M, L, XL, XXL",4.4,610,Low_Discount,,,,
9981437,Vishudh,Indian Wear,kurtas,Women,629,1059.22,629,1499,869.42,58%,"S, M, L, XL, XXL",4.1,692,Low_Discount,,,,
9981511,Mast & Harbour,Western,dresses,Women,,470,470,1899,854.55,45%,"XS, S, M, L, XL",4.4,773,High_Discount,,,,
10002711,Campus Sutra,Topwear,shirts,Men,687,709.5,687,1599,911.43,57%,"38, 40, 42, 44",3.6,280,High_Discount,,,,
10004111,HIGHLANDER,Topwear,shirts,Men,493,709.5,493,1049,555.97,53%,"39, 40, 42, 44",4.3,864,High_Discount,,,,
10004115,HIGHLANDER,Topwear,shirts,Men,559,709.5,559,1399,839.4,60%,"39, 40, 42, 44",4.3,850,Low_Discount,,,,
10004125,HIGHLANDER,Topwear,shirts,Men,409,709.5,409,1049,639.89,61%,"39, 40, 42, 44",4,542,Low_Discount,,,,
10004129,HIGHLANDER,Bottom Wear,trousers,Men,607,920.93,607,1599,991.38,62%,"30, 32, 34, 36",3.9,272,Low_Discount,,,,
10004133,HIGHLANDER,Topwear,shirts,Men,649,709.5,649,1249,599.52,48%,"39, 40, 42, 44",4.1,630,Low_Discount,,,,
10004137,HIGHLANDER,Topwear,shirts,Men,519,709.5,519,1299,779.4,60%,"39, 40, 42, 44",4.1,712,High_Discount,,,,
10004139,HIGHLANDER,Topwear,shirts,Men,443,709.5,443,1199,755.37,63%,"39, 40, 42, 44",4,394,High_Discount,,,,
10004147,HIGHLANDER,Bottom Wear,trousers,Men,623,920.93,623,1599,975.39,61%,"30, 32, 34, 36",4,498,Low_Discount,,,,
10004155,HIGHLANDER,Topwear,shirts,Men,487,709.5,487,1249,761.89,61%,"39, 40, 42, 44",4,760,High_Discount,,,,
10004161,HIGHLANDER,Bottom Wear,trousers,Men,607,920.93,607,1599,991.38,62%,"30, 32, 34, 36",4.2,358,Low_Discount,,,,
10004163,HIGHLANDER,Topwear,tshirts,Men,319,709.5,319,799,479.4,60%,"S, M, L, XL",3.8,245,Low_Discount,,,,
10004165,HIGHLANDER,Bottom Wear,trousers,Men,591,920.93,591,1599,1007.37,63%,"30, 32, 34, 36",4.1,314,High_Discount,,,,
10004171,HIGHLANDER,Bottom Wear,trousers,Men,591,920.93,591,1599,1007.37,63%,"30, 32, 34, 36",4,855,Low_Discount,,,,
10004175,HIGHLANDER,Bottom Wear,trousers,Men,607,920.93,607,1599,991.38,62%,"30, 32, 34, 36",4.1,455,Low_Discount,,,,
10004179,HIGHLANDER,Bottom Wear,trousers,Men,607,920.93,607,1599,991.38,62%,"30, 32, 34, 36",4,379,High_Discount,,,,
10015983,Tokyo Talkies,Western,tops,Women,,470,470,1049,650.38,62%,"S, M, L, XL",4,474,High_Discount,,,,
10015985,Tokyo Talkies,Western,tops,Women,,470,470,1049,639.89,61%,"S, M, L, XL",4.2,659,High_Discount,,,,
10015993,Tokyo Talkies,Western,dresses,Women,,470,470,1949,1266.85,65%,"S, M, L, XL",4.2,449,High_Discount,,,,
10015995,Tokyo Talkies,Western,tops,Women,,470,470,999,599.4,60%,"S, M, L, XL",4.4,677,High_Discount,,,,
10016003,Tokyo Talkies,Western,tops,Women,,470,470,999,589.41,59%,"S, M, L, XL",4.1,466,Low_Discount,,,,
10016713,Vishudh,Indian Wear,dresses,Women,839,1059.22,839,2399,1559.35,65%,"S, M, L, XL, XXL",3.8,606,High_Discount,,,,
10016721,Vishudh,Indian Wear,dresses,Women,799,1059.22,799,1949,1149.91,59%,"S, M, L, XL, XXL",4.3,652,Low_Discount,,,,
10016723,Vishudh,Indian Wear,dresses,Women,839,1059.22,839,2399,1559.35,65%,"S, M, L, XL, XXL",3.9,414,Low_Discount,,,,
10016737,Vishudh,Indian Wear,kurta-sets,Women,822,1059.22,822,2349,1526.85,65%,"S, M, L, XL, XXL",4,394,Low_Discount,,,,
10016739,Vishudh,Indian Wear,kurtas,Women,730,1059.22,730,1699,968.43,57%,"S, M, L, XL, XXL",4.2,712,Low_Discount,,,,
10016743,Vishudh,Indian Wear,tunics,Women,462,1059.22,462,1249,786.87,63%,"S, M, L, XL, XXL",3.9,292,High_Discount,,,,
10016755,Vishudh,Indian Wear,dresses,Women,799,1059.22,799,1949,1149.91,59%,"S, M, L, XL, XXL",4.3,951,Low_Discount,,,,
10016969,Campus Sutra,Topwear,tshirts,Men,386,709.5,386,899,512.43,57%,"S, M, L, XL",4.1,246,Low_Discount,,,,
10017021,Campus Sutra,Topwear,tshirts,Men,386,709.5,386,899,512.43,57%,"S, M, L, XL",3.8,877,High_Discount,,,,
10017039,Campus Sutra,Topwear,shirts,Men,644,709.5,644,1499,854.43,57%,"38, 40, 42, 44",3.6,564,High_Discount,,,,
10017063,Campus Sutra,Topwear,tshirts,Men,449,709.5,449,899,449.5,50%,"S, M, L, XL",3.9,451,High_Discount,,,,
10018797,Varanga,Indian Wear,kurtas,Women,569,1059.22,569,1499,929.38,62%,"S, M, L, XL, XXL",3.8,616,Low_Discount,,,,
10019827,Carlton London,Western,tops,Women,,470,470,1490,894,60%,"XS, S, M, L, XL",3.9,823,Low_Discount,,,,
10019867,Carlton London,Western,tops,Women,,470,470,1199,683.43,57%,"XS, S, M, L, XL",4.3,593,High_Discount,,,,
10019885,Carlton London,Western,tops,Women,,470,470,1590,842.7,53%,"XS, S, M, L, XL",4,765,High_Discount,,,,
10020047,LOCOMOTIVE,Bottom Wear,jeans,Men,974,920.93,974,2499,1524.39,61%,"30, 32, 34, 36",4.1,645,Low_Discount,,,,
10020061,LOCOMOTIVE,Topwear,tshirts,Men,322,709.5,322,949,626.34,66%,"S, M, L, XL",3.8,334,High_Discount,,,,
10020063,LOCOMOTIVE,Topwear,shirts,Men,681,709.5,681,1549,867.44,56%,"39, 40, 42, 44",4.2,577,Low_Discount,,,,
10020069,LOCOMOTIVE,Topwear,shirts,Men,559,709.5,559,1599,1039.35,65%,"39, 40, 42, 44",4.2,246,Low_Discount,,,,
10020075,LOCOMOTIVE,Topwear,shirts,Men,543,709.5,543,1599,1055.34,66%,"39, 40, 42, 44",4,726,High_Discount,,,,
10025137,Tokyo Talkies,Western,tops,Women,,470,470,999,529.47,53%,"S, M, L, XL",4.2,480,High_Discount,,,,
10031561,HERE&NOW,Topwear,tshirts,Men,384,709.5,384,699,314.55,45%,"S, M, L, XL",4.4,467,High_Discount,,,,
10032509,HERE&NOW,Plus Size,jackets,Women,1919,709.77,1919,6399,4479.3,70%,"XS, S, M, L, XL, XXL, 3XL",4.4,284,High_Discount,,,,
10032557,HERE&NOW,Plus Size,jackets,Women,1559,709.77,1559,5199,3639.3,70%,"XS, S, M, L, XL, XXL, 3XL",3.9,262,High_Discount,,,,
10033943,DressBerry,Western,sweaters,Women,,470,470,1699,1189.3,70%,"XS, S, M, L, XL",4,259,High_Discount,,,,
10037083,Shaily,Indian Wear,sarees,Women,1399,1059.22,1399,3999,2599.35,65%,Onesize,4,845,Low_Discount,,,,
10038815,IVOC,Bottom Wear,jeans,Men,786,920.93,786,1799,1013,56%,"28, 30, 32, 34, 36",3.7,545,Low_Discount,,,,
10040847,Besiva,Western,tshirts,Women,,470,470,799,239.7,30%,"XS, S, M, L, XL",4.2,420,High_Discount,,,,
10046827,Roadster,Bottom Wear,jeans,Men,999,920.93,999,1999,999.5,50%,"28, 30, 32, 34, 36",3.8,547,Low_Discount,,,,
10046837,Roadster,Bottom Wear,jeans,Men,674,920.93,674,1499,824.45,55%,"28, 30, 32, 34, 36",3.7,536,Low_Discount,,,,
10046853,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",4,622,High_Discount,,,,
10046857,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.9,675,High_Discount,,,,
10046861,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",4.1,851,Low_Discount,,,,
10046867,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1799,,0%,"28, 30, 32, 34, 36",3.7,413,Low_Discount,,,,
10046873,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",4,415,Low_Discount,,,,
10046881,Roadster,Bottom Wear,jeans,Men,629,920.93,629,1799,1169.35,65%,"28, 30, 32, 34, 36",3.9,472,Low_Discount,,,,
10046889,Roadster,Bottom Wear,jeans,Men,849,920.93,849,1699,849.5,50%,"28, 30, 32, 34, 36",4.1,533,High_Discount,,,,
10046897,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",4,712,High_Discount,,,,
10051247,Vishudh,Indian Wear,dresses,Women,838,1059.22,838,1949,1110.93,57%,"S, M, L, XL, XXL",3.9,297,High_Discount,,,,
10051259,Vishudh,Indian Wear,tunics,Women,474,1059.22,474,1249,774.38,62%,"S, M, L, XL, XXL",3.9,453,High_Discount,,,,
10051297,Tokyo Talkies,Western,jumpsuit,Women,,470,470,1749,1014.42,58%,"S, M, L, XL",4.3,947,High_Discount,,,,
10051315,Tokyo Talkies,Western,tops,Women,,470,470,1499,704.53,47%,"S, M, L, XL",4.3,492,Low_Discount,,,,
10051319,Tokyo Talkies,Western,tops,Women,,470,470,1499,704.53,47%,"S, M, L, XL",4.2,433,High_Discount,,,,
10051331,Tokyo Talkies,Western,dresses,Women,,470,470,1499,959.36,64%,"S, M, L, XL",4.5,671,Low_Discount,,,,
10053761,Cottinfab,Western,jumpsuit,Women,,470,470,2149,1396.85,65%,"S, M, L, XL, XXL",3.9,474,Low_Discount,,,,
10053779,Cottinfab,Western,jumpsuit,Women,,470,470,2149,1396.85,65%,"S, M, L, XL, XXL",4.3,467,Low_Discount,,,,
10054351,Yuris,Indian Wear,kurtas,Women,659,1059.22,659,1199,539.55,45%,"S, M, L, XL, XXL, 3XL",4.2,973,Low_Discount,,,,
10054361,Yuris,Indian Wear,kurtas,Women,659,1059.22,659,1199,539.55,45%,"S, M, L, XL, XXL, 3XL",4.3,920,Low_Discount,,,,
10054485,Veni Vidi Vici,Western,tops,Women,,470,470,1170,702,60%,"XS, S, M, L",4.1,328,High_Discount,,,,
10054489,Veni Vidi Vici,Western,tops,Women,,470,470,1170,702,60%,"XS, S, M, L",4,398,Low_Discount,,,,
10054519,Veni Vidi Vici,Western,tops,Women,,470,470,1170,702,60%,"XS, S, M, L",3.7,480,High_Discount,,,,
10054581,Veni Vidi Vici,Western,tops,Women,,470,470,1170,702,60%,"XS, S, M, L",3.8,628,Low_Discount,,,,
10054849,Veni Vidi Vici,Western,dresses,Women,,470,470,1890,1039.5,55%,"XS, S, M, L",4.3,312,Low_Discount,,,,
10054855,Veni Vidi Vici,Western,dresses,Women,,470,470,1890,1039.5,55%,"XS, S, M, L",4.3,296,Low_Discount,,,,
10058323,Roadster,Western,skirts,Women,,470,470,1999,999.5,50%,"26, 28, 30, 32, 34, 36",3.9,379,High_Discount,,,,
10058485,Roadster,Western,jeans,Women,,470,470,2099,1049.5,50%,"26, 28, 30, 32, 34, 36",4.2,602,Low_Discount,,,,
10064459,Roadster,Bottom Wear,jeans,Men,809,920.93,809,1799,989.45,55%,"28, 30, 32, 34, 36",3.9,357,High_Discount,,,,
10064463,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1699,,0%,"28, 30, 32, 34, 36",4,532,Low_Discount,,,,
10064471,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",3.9,497,High_Discount,,,,
10064473,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36",3.9,816,High_Discount,,,,
10064479,Roadster,Bottom Wear,jeans,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",3.9,393,High_Discount,,,,
10064481,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,265,Low_Discount,,,,
10064487,Roadster,Bottom Wear,jeans,Men,989,920.93,989,2199,1209.45,55%,"28, 30, 32, 34, 36",3.7,986,Low_Discount,,,,
10064489,Roadster,Bottom Wear,jeans,Men,809,920.93,809,1799,989.45,55%,"28, 30, 32, 34, 36",4,509,High_Discount,,,,
10064493,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.8,774,Low_Discount,,,,
10064513,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1699,,0%,"28, 30, 32, 34, 36",3.9,407,Low_Discount,,,,
10064517,Roadster,Bottom Wear,jeans,Men,849,920.93,849,1699,849.5,50%,"28, 30, 32, 34, 36",4.1,323,Low_Discount,,,,
10064519,Roadster,Bottom Wear,jeans,Men,879,920.93,879,2199,1319.4,60%,"28, 30, 32, 34, 36",3.9,592,High_Discount,,,,
10064521,Roadster,Bottom Wear,jeans,Men,679,920.93,679,1699,1019.4,60%,"28, 30, 32, 34, 36",3.9,482,Low_Discount,,,,
10064533,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.9,897,High_Discount,,,,
10064535,Roadster,Bottom Wear,jeans,Men,,920.93,920.93,1699,,0%,"28, 30, 32, 34, 36, 38, 40",4.1,412,Low_Discount,,,,
10064539,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.8,959,High_Discount,,,,
10064541,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36, 38, 40",3.8,987,Low_Discount,,,,
10064543,Roadster,Bottom Wear,jeans,Men,799,920.93,799,1999,1199.4,60%,"28, 30, 32, 34, 36, 38, 40",3.8,930,Low_Discount,,,,
10064545,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",4,781,Low_Discount,,,,
10064549,Roadster,Bottom Wear,jeans,Men,809,920.93,809,1799,989.45,55%,"28, 30, 32, 34, 36",4,605,Low_Discount,,,,
10064553,Roadster,Bottom Wear,jeans,Men,759,920.93,759,1899,1139.4,60%,"28, 30, 32, 34, 36",4,800,Low_Discount,,,,
10064559,Roadster,Bottom Wear,jeans,Men,1139,920.93,1139,1899,759.6,40%,"28, 30, 32, 34, 36",3.9,637,High_Discount,,,,
10064565,Roadster,Bottom Wear,jeans,Men,719,920.93,719,1799,1079.4,60%,"28, 30, 32, 34, 36",3.8,932,Low_Discount,,,,
10064569,Roadster,Bottom Wear,jeans,Men,899,920.93,899,1999,1099.45,55%,"28, 30, 32, 34, 36",3.8,540,Low_Discount,,,,
10073599,Vishudh,Western,tops,Women,,470,470,1899,1101.42,58%,"S, M, L, XL, XXL",4.1,390,High_Discount,,,,
10073611,Vishudh,Indian Wear,dresses,Women,827,1059.22,827,2299,1471.36,64%,"S, M, L, XL, XXL",4.4,339,Low_Discount,,,,
10074239,LOCOMOTIVE,Bottom Wear,jeans,Men,1049,920.93,1049,2499,1449.42,58%,"30, 32, 34, 36",3.8,389,High_Discount,,,,
10074597,Vishudh,Indian Wear,tops,Women,692,1059.22,692,1649,956.42,58%,"S, M, L, XL",4,652,High_Discount,,,,
10074605,Vishudh,Indian Wear,palazzos,Women,461,1059.22,461,1099,637.42,58%,"28, 30, 32, 34, 36",4.2,772,High_Discount,,,,
10074613,Vishudh,Indian Wear,tunics,Women,588,1059.22,588,1549,960.38,62%,"S, M, L, XL, XXL",4.2,356,Low_Discount,,,,
10074615,Vishudh,Indian Wear,palazzos,Women,430,1059.22,430,1049,618.91,59%,"28, 30, 32, 34, 36",3.9,485,Low_Discount,,,,
10074627,Vishudh,Indian Wear,kurtas,Women,509,1059.22,509,1499,989.34,66%,"S, M, L, XL, XXL",4.2,913,High_Discount,,,,
10074635,Vishudh,Indian Wear,palazzos,Women,459,1059.22,459,1149,689.4,60%,"28, 30, 32, 34, 36",3.9,317,High_Discount,,,,
10074637,Vishudh,Indian Wear,palazzos,Women,545,1059.22,545,1299,753.42,58%,"28, 30, 32, 34, 36",4.3,640,High_Discount,,,,
10074641,Vishudh,Indian Wear,tops,Women,536,1059.22,536,1449,912.87,63%,"S, M, L, XL, XXL",3.9,402,Low_Discount,,,,
10074647,Vishudh,Western,tops,Women,,470,470,1199,815.32,68%,"S, M, L, XL, XXL",3.9,346,High_Discount,,,,
10075453,Vishudh,Indian Wear,tops,Women,721,1059.22,721,1899,1177.38,62%,"S, M, L, XL, XXL",4.3,458,High_Discount,,,,
10075727,Miss Chase,Western,jeans,Women,,470,470,2299,1149.5,50%,"26, 28, 30, 32, 34",4.1,804,High_Discount,,,,
10080393,Vishudh,Indian Wear,dresses,Women,1250,1059.22,1250,3049,1798.91,59%,"S, M, L, XL, XXL",4.4,316,Low_Discount,,,,
10080407,Vishudh,Indian Wear,kurta-sets,Women,1127,1059.22,1127,2749,1621.91,59%,"S, M, L, XL, XXL",4.1,415,Low_Discount,,,,
10080479,Tokyo Talkies,Western,tops,Women,,470,470,1249,761.89,61%,"S, M, L, XL",4.2,428,Low_Discount,,,,
10080483,Tokyo Talkies,Western,tops,Women,,470,470,1149,459.6,40%,"S, M, L, XL",4.1,664,Low_Discount,,,,
10080493,Tokyo Talkies,Western,shirts,Women,,470,470,1499,794.47,53%,"S, M, L, XL",4.2,306,Low_Discount,,,,
10080501,Tokyo Talkies,Western,dresses,Women,,470,470,1949,1071.95,55%,"S, M, L, XL",4.4,766,Low_Discount,,,,
10080601,Vishudh,Indian Wear,kurta-sets,Women,1259,1059.22,1259,2999,1739.42,58%,"S, M, L, XL, XXL",4.1,440,Low_Discount,,,,
10080603,Vishudh,Indian Wear,kurta-sets,Women,1049,1059.22,1049,2999,1949.35,65%,"S, M, L, XL, XXL",4.2,303,High_Discount,,,,
10080605,Vishudh,Indian Wear,kurta-sets,Women,1289,1059.22,1289,2999,1709.43,57%,"S, M, L, XL, XXL",4.3,331,High_Discount,,,,
10080607,Vishudh,Indian Wear,kurta-sets,Women,1289,1059.22,1289,2999,1709.43,57%,"S, M, L, XL, XXL",3.9,257,High_Discount,,,,
10082953,Tokyo Talkies,Western,dresses,Women,,470,470,1649,791.52,48%,"S, M, L, XL",4.2,600,High_Discount,,,,
10085971,Tokyo Talkies,Western,dresses,Women,,470,470,1999,939.53,47%,"S, M, L, XL",4.1,805,High_Discount,,,,
10085973,Tokyo Talkies,Western,dresses,Women,,470,470,1999,1299.35,65%,"S, M, L, XL",4,296,High_Discount,,,,
